-1.000	3.141
-0.980	3.142
-0.960	3.143
-0.940	3.143
-0.920	3.143
-0.900	3.142
-0.880	3.143
-0.860	3.145
-0.840	3.069
-0.820	3.138
-0.800	3.145
-0.780	3.146
-0.760	3.145
-0.740	3.146
-0.720	3.145
-0.700	3.145
-0.680	3.145
-0.660	3.145
-0.640	3.145
-0.620	3.145
-0.600	3.145
-0.580	3.146
-0.560	3.146
-0.540	3.145
-0.520	3.146
-0.500	3.146
-0.480	3.146
-0.460	3.146
-0.440	3.146
-0.420	3.147
-0.400	3.146
-0.380	3.147
-0.360	3.146
-0.340	3.147
-0.320	3.147
-0.300	3.147
-0.280	3.146
-0.260	3.146
-0.240	3.146
-0.220	3.146
-0.200	3.147
-0.180	3.147
-0.160	3.146
-0.140	3.146
-0.120	3.146
-0.100	3.147
-0.080	3.147
-0.060	3.146
-0.040	3.146
-0.020	3.147
0.000	3.147
0.020	3.147
0.040	3.147
0.060	3.146
0.080	3.146
0.100	3.150
0.120	3.153
0.140	3.153
0.160	3.152
0.180	3.152
0.200	3.152
0.220	3.152
0.240	3.152
0.260	3.152
0.280	3.152
0.300	3.151
0.320	3.152
0.340	3.152
0.360	3.152
0.380	3.152
0.400	3.153
0.420	3.152
0.440	3.153
0.460	3.153
0.480	3.154
0.500	3.153
0.520	3.153
0.540	3.152
0.560	3.153
0.580	3.153
0.600	3.153
0.620	3.152
0.640	3.153
0.660	3.152
0.680	3.152
0.700	3.152
0.720	3.152
0.740	3.152
0.760	3.152
0.780	3.152
0.800	3.151
0.820	3.152
0.840	3.152
0.860	3.152
0.880	3.149
0.900	3.146
0.920	3.145
0.940	3.145
0.960	3.145
0.980	3.145
1.000	3.144
