-1.000	2.721
-0.980	2.721
-0.960	2.720
-0.940	2.721
-0.920	2.721
-0.900	2.722
-0.880	2.721
-0.860	2.721
-0.840	2.721
-0.820	2.721
-0.800	2.723
-0.780	2.727
-0.760	2.722
-0.740	2.722
-0.720	2.722
-0.700	2.723
-0.680	2.722
-0.660	2.722
-0.640	2.723
-0.620	2.723
-0.600	2.723
-0.580	2.723
-0.560	2.723
-0.540	2.723
-0.520	2.723
-0.500	2.724
-0.480	2.723
-0.460	2.723
-0.440	2.723
-0.420	2.724
-0.400	2.723
-0.380	2.724
-0.360	2.723
-0.340	2.724
-0.320	2.725
-0.300	2.725
-0.280	2.725
-0.260	2.723
-0.240	2.724
-0.220	2.724
-0.200	2.725
-0.180	2.725
-0.160	2.724
-0.140	2.725
-0.120	2.725
-0.100	2.725
-0.080	2.725
-0.060	2.724
-0.040	2.724
-0.020	2.724
0.000	2.725
0.020	2.725
0.040	2.725
0.060	2.725
0.080	2.724
0.100	2.725
0.120	2.725
0.140	2.724
0.160	2.725
0.180	2.725
0.200	2.724
0.220	2.724
0.240	2.724
0.260	2.724
0.280	2.724
0.300	2.725
0.320	2.725
0.340	2.724
0.360	2.724
0.380	2.725
0.400	2.724
0.420	2.725
0.440	2.725
0.460	2.725
0.480	2.724
0.500	2.724
0.520	2.724
0.540	2.725
0.560	2.726
0.580	2.757
0.600	2.757
0.620	2.757
0.640	2.758
0.660	2.757
0.680	2.757
0.700	2.757
0.720	2.757
0.740	2.758
0.760	2.758
0.780	2.725
0.800	2.725
0.820	2.724
0.840	2.724
0.860	2.724
0.880	2.723
0.900	2.723
0.920	2.725
0.940	2.725
0.960	2.725
0.980	2.724
1.000	2.722
