-1.000	3.021
-0.980	3.021
-0.960	3.019
-0.940	3.020
-0.920	3.021
-0.900	3.021
-0.880	3.023
-0.860	3.020
-0.840	3.020
-0.820	3.020
-0.800	3.019
-0.780	3.020
-0.760	3.021
-0.740	3.021
-0.720	3.021
-0.700	3.020
-0.680	3.021
-0.660	3.021
-0.640	3.020
-0.620	3.021
-0.600	3.023
-0.580	3.024
-0.560	3.025
-0.540	3.024
-0.520	3.023
-0.500	3.022
-0.480	3.023
-0.460	3.024
-0.440	3.024
-0.420	3.024
-0.400	3.024
-0.380	3.024
-0.360	3.025
-0.340	3.025
-0.320	3.025
-0.300	3.023
-0.280	3.025
-0.260	3.025
-0.240	3.023
-0.220	3.023
-0.200	3.023
-0.180	3.023
-0.160	3.023
-0.140	3.023
-0.120	3.023
-0.100	3.023
-0.080	3.024
-0.060	3.025
-0.040	3.025
-0.020	3.025
0.000	3.026
0.020	3.024
0.040	3.025
0.060	3.025
0.080	3.025
0.100	3.023
0.120	3.021
0.140	3.021
0.160	3.024
0.180	3.023
0.200	3.023
0.220	3.024
0.240	3.024
0.260	3.026
0.280	3.028
0.300	3.030
0.320	3.029
0.340	3.028
0.360	3.028
0.380	3.030
0.400	3.030
0.420	3.029
0.440	3.027
0.460	3.027
0.480	3.026
0.500	3.026
0.520	3.028
0.540	3.029
0.560	3.029
0.580	3.029
0.600	3.029
0.620	3.028
0.640	3.028
0.660	3.029
0.680	3.030
0.700	3.030
0.720	3.029
0.740	3.024
0.760	3.024
0.780	3.025
0.800	3.027
0.820	3.028
0.840	3.028
0.860	3.025
0.880	3.024
0.900	3.022
0.920	3.023
0.940	3.024
0.960	3.022
0.980	3.022
1.000	3.023
