-1.000	2.723
-0.980	2.724
-0.960	2.724
-0.940	2.725
-0.920	2.723
-0.900	2.724
-0.880	2.725
-0.860	2.726
-0.840	2.728
-0.820	2.728
-0.800	2.728
-0.780	2.726
-0.760	2.726
-0.740	2.728
-0.720	2.730
-0.700	2.729
-0.680	2.728
-0.660	2.726
-0.640	2.729
-0.620	2.729
-0.600	2.729
-0.580	2.731
-0.560	2.730
-0.540	2.730
-0.520	2.731
-0.500	2.732
-0.480	2.729
-0.460	2.730
-0.440	2.730
-0.420	2.732
-0.400	2.730
-0.380	2.731
-0.360	2.731
-0.340	2.731
-0.320	2.731
-0.300	2.732
-0.280	2.732
-0.260	2.732
-0.240	2.731
-0.220	2.730
-0.200	2.731
-0.180	2.732
-0.160	2.734
-0.140	2.732
-0.120	2.733
-0.100	2.732
-0.080	2.732
-0.060	2.732
-0.040	2.731
-0.020	2.732
0.000	2.731
0.020	2.732
0.040	2.733
0.060	2.734
0.080	2.732
0.100	2.733
0.120	2.731
0.140	2.731
0.160	2.732
0.180	2.732
0.200	2.731
0.220	2.732
0.240	2.732
0.260	2.732
0.280	2.730
0.300	2.732
0.320	2.732
0.340	2.731
0.360	2.730
0.380	2.731
0.400	2.732
0.420	2.733
0.440	2.732
0.460	2.731
0.480	2.732
0.500	2.732
0.520	2.732
0.540	2.732
0.560	2.729
0.580	2.731
0.600	2.733
0.620	2.732
0.640	2.732
0.660	2.732
0.680	2.856
0.700	2.859
0.720	2.858
0.740	2.859
0.760	2.860
0.780	2.859
0.800	2.731
0.820	2.730
0.840	2.731
0.860	2.731
0.880	2.731
0.900	2.731
0.920	2.729
0.940	2.729
0.960	2.731
0.980	2.729
1.000	2.728
