-1.000	3.088
-0.980	3.088
-0.960	3.088
-0.940	3.088
-0.920	3.089
-0.900	3.090
-0.880	3.091
-0.860	3.091
-0.840	3.091
-0.820	3.092
-0.800	3.091
-0.780	3.091
-0.760	3.092
-0.740	3.091
-0.720	3.091
-0.700	3.092
-0.680	3.092
-0.660	3.092
-0.640	3.092
-0.620	3.092
-0.600	3.092
-0.580	3.092
-0.560	3.092
-0.540	3.092
-0.520	3.092
-0.500	3.092
-0.480	3.092
-0.460	3.092
-0.440	3.092
-0.420	3.092
-0.400	3.092
-0.380	3.092
-0.360	3.092
-0.340	3.092
-0.320	3.092
-0.300	3.092
-0.280	3.092
-0.260	3.093
-0.240	3.093
-0.220	3.093
-0.200	3.092
-0.180	3.093
-0.160	3.093
-0.140	3.093
-0.120	3.092
-0.100	3.093
-0.080	3.092
-0.060	3.093
-0.040	3.092
-0.020	3.092
0.000	3.093
0.020	3.093
0.040	3.092
0.060	3.092
0.080	3.093
0.100	3.093
0.120	3.093
0.140	3.092
0.160	3.094
0.180	3.097
0.200	3.098
0.220	3.097
0.240	3.098
0.260	3.097
0.280	3.098
0.300	3.098
0.320	3.098
0.340	3.098
0.360	3.098
0.380	3.097
0.400	3.097
0.420	3.098
0.440	3.098
0.460	3.098
0.480	3.098
0.500	3.097
0.520	3.097
0.540	3.097
0.560	3.097
0.580	3.098
0.600	3.097
0.620	3.097
0.640	3.097
0.660	3.098
0.680	3.098
0.700	3.097
0.720	3.097
0.740	3.098
0.760	3.098
0.780	3.098
0.800	3.097
0.820	3.098
0.840	3.098
0.860	3.097
0.880	3.093
0.900	3.091
0.920	3.091
0.940	3.091
0.960	3.091
0.980	3.090
1.000	3.090
