-1.000	3.056
-0.980	3.057
-0.960	3.057
-0.940	3.055
-0.920	3.055
-0.900	3.055
-0.880	3.057
-0.860	3.060
-0.840	3.060
-0.820	3.060
-0.800	3.060
-0.780	3.060
-0.760	3.059
-0.740	3.057
-0.720	3.059
-0.700	3.060
-0.680	3.058
-0.660	3.061
-0.640	3.061
-0.620	3.058
-0.600	3.058
-0.580	3.060
-0.560	3.059
-0.540	3.060
-0.520	3.060
-0.500	3.059
-0.480	3.061
-0.460	3.061
-0.440	3.060
-0.420	3.058
-0.400	3.057
-0.380	3.057
-0.360	3.058
-0.340	3.061
-0.320	3.061
-0.300	3.061
-0.280	3.062
-0.260	3.061
-0.240	3.060
-0.220	3.058
-0.200	3.059
-0.180	3.061
-0.160	3.061
-0.140	3.061
-0.120	3.062
-0.100	3.060
-0.080	3.059
-0.060	3.061
-0.040	3.060
-0.020	3.059
0.000	3.061
0.020	3.061
0.040	3.061
0.060	3.058
0.080	3.059
0.100	3.061
0.120	3.061
0.140	3.059
0.160	3.059
0.180	3.060
0.200	3.063
0.220	3.064
0.240	3.066
0.260	3.065
0.280	3.066
0.300	3.063
0.320	3.063
0.340	3.063
0.360	3.064
0.380	3.066
0.400	3.067
0.420	3.063
0.440	3.064
0.460	3.066
0.480	3.065
0.500	3.064
0.520	3.066
0.540	3.064
0.560	3.065
0.580	3.064
0.600	3.065
0.620	3.064
0.640	3.064
0.660	3.065
0.680	3.066
0.700	3.064
0.720	3.064
0.740	3.064
0.760	3.064
0.780	3.064
0.800	3.065
0.820	3.065
0.840	3.065
0.860	3.061
0.880	3.060
0.900	3.058
0.920	3.056
0.940	3.056
0.960	3.057
0.980	3.060
1.000	3.060
