-1.000	3.064
-0.980	3.064
-0.960	3.065
-0.940	3.066
-0.920	3.064
-0.900	3.065
-0.880	3.066
-0.860	3.068
-0.840	3.068
-0.820	3.067
-0.800	3.067
-0.780	3.068
-0.760	3.067
-0.740	3.067
-0.720	3.067
-0.700	3.068
-0.680	3.069
-0.660	3.068
-0.640	3.069
-0.620	3.068
-0.600	3.068
-0.580	3.069
-0.560	3.067
-0.540	3.068
-0.520	3.069
-0.500	3.068
-0.480	3.068
-0.460	3.069
-0.440	3.069
-0.420	3.068
-0.400	3.068
-0.380	3.068
-0.360	3.068
-0.340	3.069
-0.320	3.068
-0.300	3.068
-0.280	3.069
-0.260	3.069
-0.240	3.068
-0.220	3.068
-0.200	3.069
-0.180	3.070
-0.160	3.070
-0.140	3.068
-0.120	3.068
-0.100	3.069
-0.080	3.070
-0.060	3.068
-0.040	3.069
-0.020	3.069
0.000	3.069
0.020	3.069
0.040	3.068
0.060	3.068
0.080	3.069
0.100	3.068
0.120	3.068
0.140	3.070
0.160	3.068
0.180	3.069
0.200	3.071
0.220	3.074
0.240	3.073
0.260	3.073
0.280	3.072
0.300	3.072
0.320	3.073
0.340	3.074
0.360	3.073
0.380	3.072
0.400	3.073
0.420	3.072
0.440	3.071
0.460	3.073
0.480	3.074
0.500	3.075
0.520	3.075
0.540	3.072
0.560	3.072
0.580	3.074
0.600	3.075
0.620	3.074
0.640	3.075
0.660	3.074
0.680	3.074
0.700	3.072
0.720	3.073
0.740	3.072
0.760	3.074
0.780	3.073
0.800	3.075
0.820	3.075
0.840	3.072
0.860	3.070
0.880	3.068
0.900	3.067
0.920	3.068
0.940	3.068
0.960	3.067
0.980	3.066
1.000	3.065
