-1.000	2.747
-0.980	2.748
-0.960	2.749
-0.940	2.749
-0.920	2.746
-0.900	2.747
-0.880	2.748
-0.860	2.749
-0.840	2.746
-0.820	2.747
-0.800	2.749
-0.780	2.749
-0.760	2.624
-0.740	2.748
-0.720	2.755
-0.700	2.754
-0.680	2.755
-0.660	2.756
-0.640	2.753
-0.620	2.755
-0.600	2.756
-0.580	2.756
-0.560	2.757
-0.540	2.754
-0.520	2.755
-0.500	2.756
-0.480	2.755
-0.460	2.755
-0.440	2.756
-0.420	2.754
-0.400	2.755
-0.380	2.757
-0.360	2.756
-0.340	2.756
-0.320	2.757
-0.300	2.756
-0.280	2.756
-0.260	2.757
-0.240	2.755
-0.220	2.756
-0.200	2.758
-0.180	2.756
-0.160	2.757
-0.140	2.758
-0.120	2.756
-0.100	2.757
-0.080	2.758
-0.060	2.756
-0.040	2.756
-0.020	2.757
0.000	2.755
0.020	2.757
0.040	2.758
0.060	2.755
0.080	2.755
0.100	2.757
0.120	2.757
0.140	2.756
0.160	2.756
0.180	2.757
0.200	2.757
0.220	2.757
0.240	2.756
0.260	2.756
0.280	2.754
0.300	2.755
0.320	2.755
0.340	2.757
0.360	2.759
0.380	2.758
0.400	2.756
0.420	2.757
0.440	2.757
0.460	2.756
0.480	2.756
0.500	2.757
0.520	2.753
0.540	2.756
0.560	2.755
0.580	2.756
0.600	2.758
0.620	2.757
0.640	2.755
0.660	2.755
0.680	2.755
0.700	2.757
0.720	2.758
0.740	2.758
0.760	2.756
0.780	2.753
0.800	2.755
0.820	2.756
0.840	2.754
0.860	2.753
0.880	2.755
0.900	2.754
0.920	2.753
0.940	2.753
0.960	2.755
0.980	2.753
1.000	2.753
