-1.000	2.617
-0.980	2.617
-0.960	2.617
-0.940	2.614
-0.920	2.617
-0.900	2.616
-0.880	2.618
-0.860	2.619
-0.840	2.617
-0.820	2.617
-0.800	2.618
-0.780	2.618
-0.760	2.612
-0.740	2.550
-0.720	2.751
-0.700	2.751
-0.680	2.751
-0.660	2.751
-0.640	2.748
-0.620	2.749
-0.600	2.751
-0.580	2.752
-0.560	2.750
-0.540	2.752
-0.520	2.752
-0.500	2.752
-0.480	2.752
-0.460	2.751
-0.440	2.751
-0.420	2.752
-0.400	2.753
-0.380	2.753
-0.360	2.752
-0.340	2.752
-0.320	2.753
-0.300	2.753
-0.280	2.751
-0.260	2.751
-0.240	2.753
-0.220	2.753
-0.200	2.753
-0.180	2.753
-0.160	2.753
-0.140	2.752
-0.120	2.752
-0.100	2.753
-0.080	2.753
-0.060	2.750
-0.040	2.752
-0.020	2.751
0.000	2.752
0.020	2.753
0.040	2.752
0.060	2.753
0.080	2.751
0.100	2.752
0.120	2.753
0.140	2.752
0.160	2.753
0.180	2.753
0.200	2.753
0.220	2.753
0.240	2.753
0.260	2.752
0.280	2.751
0.300	2.752
0.320	2.753
0.340	2.753
0.360	2.751
0.380	2.752
0.400	2.753
0.420	2.753
0.440	2.752
0.460	2.752
0.480	2.753
0.500	2.753
0.520	2.753
0.540	2.752
0.560	2.752
0.580	2.752
0.600	2.751
0.620	2.751
0.640	2.752
0.660	2.754
0.680	2.751
0.700	2.752
0.720	2.753
0.740	2.751
0.760	2.753
0.780	2.741
0.800	2.751
0.820	2.751
0.840	2.750
0.860	2.751
0.880	2.750
0.900	2.750
0.920	2.752
0.940	2.749
0.960	2.749
0.980	2.749
1.000	2.751
