-1.000	2.631
-0.980	2.633
-0.960	2.631
-0.940	2.631
-0.920	2.634
-0.900	2.632
-0.880	2.631
-0.860	2.633
-0.840	2.634
-0.820	2.635
-0.800	2.632
-0.780	2.886
-0.760	2.887
-0.740	2.888
-0.720	2.767
-0.700	2.767
-0.680	2.768
-0.660	2.767
-0.640	2.767
-0.620	2.768
-0.600	2.769
-0.580	2.638
-0.560	2.638
-0.540	2.638
-0.520	2.636
-0.500	2.639
-0.480	2.640
-0.460	2.639
-0.440	2.639
-0.420	2.639
-0.400	2.638
-0.380	2.639
-0.360	2.639
-0.340	2.641
-0.320	2.640
-0.300	2.641
-0.280	2.643
-0.260	2.643
-0.240	2.641
-0.220	2.640
-0.200	2.640
-0.180	2.642
-0.160	2.641
-0.140	2.640
-0.120	2.639
-0.100	2.640
-0.080	2.640
-0.060	2.641
-0.040	2.640
-0.020	2.639
0.000	2.640
0.020	2.641
0.040	2.641
0.060	2.639
0.080	2.638
0.100	2.641
0.120	2.640
0.140	2.640
0.160	2.641
0.180	2.640
0.200	2.640
0.220	2.641
0.240	2.642
0.260	2.642
0.280	2.641
0.300	2.639
0.320	2.637
0.340	2.638
0.360	2.640
0.380	2.642
0.400	2.642
0.420	2.640
0.440	2.770
0.460	2.769
0.480	2.769
0.500	2.768
0.520	2.769
0.540	2.768
0.560	2.769
0.580	2.769
0.600	2.770
0.620	2.770
0.640	2.769
0.660	2.890
0.680	2.890
0.700	2.891
0.720	2.892
0.740	2.890
0.760	2.891
0.780	2.891
0.800	2.640
0.820	2.638
0.840	2.636
0.860	2.637
0.880	2.640
0.900	2.639
0.920	2.639
0.940	2.638
0.960	2.638
0.980	2.639
1.000	2.640
