-1.000	3.127
-0.980	3.128
-0.960	3.127
-0.940	3.128
-0.920	3.128
-0.900	3.129
-0.880	3.130
-0.860	3.131
-0.840	3.131
-0.820	3.130
-0.800	3.131
-0.780	3.131
-0.760	3.131
-0.740	3.131
-0.720	3.130
-0.700	3.131
-0.680	3.131
-0.660	3.131
-0.640	3.131
-0.620	3.131
-0.600	3.131
-0.580	3.131
-0.560	3.131
-0.540	3.131
-0.520	3.131
-0.500	3.131
-0.480	3.131
-0.460	3.131
-0.440	3.131
-0.420	3.131
-0.400	3.131
-0.380	3.131
-0.360	3.132
-0.340	3.131
-0.320	3.131
-0.300	3.131
-0.280	3.131
-0.260	3.131
-0.240	3.132
-0.220	3.132
-0.200	3.132
-0.180	3.132
-0.160	3.131
-0.140	3.131
-0.120	3.131
-0.100	3.132
-0.080	3.131
-0.060	3.132
-0.040	3.132
-0.020	3.131
0.000	3.131
0.020	3.133
0.040	3.132
0.060	3.132
0.080	3.132
0.100	3.132
0.120	3.135
0.140	3.137
0.160	3.138
0.180	3.138
0.200	3.137
0.220	3.137
0.240	3.137
0.260	3.137
0.280	3.138
0.300	3.137
0.320	3.138
0.340	3.137
0.360	3.137
0.380	3.137
0.400	3.138
0.420	3.137
0.440	3.137
0.460	3.137
0.480	3.137
0.500	3.137
0.520	3.137
0.540	3.137
0.560	3.137
0.580	3.137
0.600	3.137
0.620	3.137
0.640	3.137
0.660	3.137
0.680	3.137
0.700	3.137
0.720	3.137
0.740	3.137
0.760	3.137
0.780	3.137
0.800	3.137
0.820	3.137
0.840	3.136
0.860	3.137
0.880	3.132
0.900	3.131
0.920	3.131
0.940	3.130
0.960	3.130
0.980	3.130
1.000	3.130
