-1.000	2.882
-0.980	2.882
-0.960	2.883
-0.940	2.881
-0.920	2.881
-0.900	2.883
-0.880	2.884
-0.860	2.883
-0.840	2.882
-0.820	2.884
-0.800	2.884
-0.780	2.885
-0.760	2.885
-0.740	2.886
-0.720	2.885
-0.700	2.884
-0.680	2.886
-0.660	2.886
-0.640	2.886
-0.620	2.886
-0.600	2.884
-0.580	2.885
-0.560	2.885
-0.540	2.885
-0.520	2.885
-0.500	2.886
-0.480	2.886
-0.460	2.885
-0.440	2.886
-0.420	2.885
-0.400	2.885
-0.380	2.887
-0.360	2.886
-0.340	2.886
-0.320	2.886
-0.300	2.886
-0.280	2.887
-0.260	2.887
-0.240	2.886
-0.220	2.886
-0.200	2.887
-0.180	2.887
-0.160	2.885
-0.140	2.887
-0.120	2.886
-0.100	2.887
-0.080	2.886
-0.060	2.886
-0.040	2.887
-0.020	2.886
0.000	2.886
0.020	2.887
0.040	2.887
0.060	2.885
0.080	2.886
0.100	2.888
0.120	2.885
0.140	2.886
0.160	2.887
0.180	2.887
0.200	2.886
0.220	2.886
0.240	2.886
0.260	2.886
0.280	2.885
0.300	2.886
0.320	2.887
0.340	2.887
0.360	2.886
0.380	2.887
0.400	2.887
0.420	2.886
0.440	2.886
0.460	2.886
0.480	2.887
0.500	2.886
0.520	2.886
0.540	2.886
0.560	2.886
0.580	2.888
0.600	2.886
0.620	2.887
0.640	2.887
0.660	2.886
0.680	2.885
0.700	2.885
0.720	2.887
0.740	2.887
0.760	2.886
0.780	2.885
0.800	2.886
0.820	2.885
0.840	2.886
0.860	2.885
0.880	2.885
0.900	2.885
0.920	2.885
0.940	2.884
0.960	2.884
0.980	2.885
1.000	2.884
