-1.000	2.516
-0.980	2.514
-0.960	2.516
-0.940	2.516
-0.920	2.514
-0.900	2.515
-0.880	2.516
-0.860	2.517
-0.840	2.516
-0.820	2.516
-0.800	2.516
-0.780	2.516
-0.760	2.517
-0.740	2.519
-0.720	2.518
-0.700	2.519
-0.680	2.519
-0.660	2.518
-0.640	2.519
-0.620	2.519
-0.600	2.520
-0.580	2.520
-0.560	2.520
-0.540	2.521
-0.520	2.519
-0.500	2.521
-0.480	2.521
-0.460	2.521
-0.440	2.521
-0.420	2.522
-0.400	2.520
-0.380	2.521
-0.360	2.522
-0.340	2.522
-0.320	2.522
-0.300	2.522
-0.280	2.522
-0.260	2.521
-0.240	2.522
-0.220	2.524
-0.200	2.524
-0.180	2.522
-0.160	2.522
-0.140	2.521
-0.120	2.521
-0.100	2.522
-0.080	2.523
-0.060	2.524
-0.040	2.522
-0.020	2.521
0.000	2.524
0.020	2.522
0.040	2.522
0.060	2.524
0.080	2.522
0.100	2.523
0.120	2.522
0.140	2.523
0.160	2.522
0.180	2.523
0.200	2.521
0.220	2.521
0.240	2.522
0.260	2.523
0.280	2.523
0.300	2.523
0.320	2.522
0.340	2.522
0.360	2.522
0.380	2.522
0.400	2.524
0.420	2.524
0.440	2.524
0.460	2.524
0.480	2.523
0.500	2.522
0.520	2.523
0.540	2.523
0.560	2.524
0.580	2.522
0.600	2.527
0.620	2.544
0.640	2.545
0.660	2.546
0.680	2.546
0.700	2.546
0.720	2.522
0.740	2.519
0.760	2.521
0.780	2.522
0.800	2.522
0.820	2.521
0.840	2.522
0.860	2.521
0.880	2.519
0.900	2.520
0.920	2.520
0.940	2.520
0.960	2.522
0.980	2.520
1.000	2.521
