-1.000	3.113
-0.980	3.113
-0.960	3.114
-0.940	3.115
-0.920	3.115
-0.900	3.118
-0.880	3.280
-0.860	3.280
-0.840	3.280
-0.820	3.281
-0.800	3.281
-0.780	3.281
-0.760	3.281
-0.740	3.280
-0.720	3.281
-0.700	3.281
-0.680	3.281
-0.660	3.281
-0.640	3.280
-0.620	3.281
-0.600	3.281
-0.580	3.281
-0.560	3.281
-0.540	3.281
-0.520	3.281
-0.500	3.281
-0.480	3.281
-0.460	3.281
-0.440	3.282
-0.420	3.281
-0.400	3.281
-0.380	3.281
-0.360	3.281
-0.340	3.282
-0.320	3.281
-0.300	3.281
-0.280	3.281
-0.260	3.282
-0.240	3.282
-0.220	3.282
-0.200	3.282
-0.180	3.281
-0.160	3.282
-0.140	3.282
-0.120	3.282
-0.100	3.282
-0.080	3.282
-0.060	3.282
-0.040	3.282
-0.020	3.281
0.000	3.282
0.020	3.282
0.040	3.282
0.060	3.282
0.080	3.282
0.100	3.283
0.120	3.282
0.140	3.282
0.160	3.282
0.180	3.282
0.200	3.282
0.220	3.282
0.240	3.282
0.260	3.282
0.280	3.282
0.300	3.282
0.320	3.282
0.340	3.282
0.360	3.282
0.380	3.282
0.400	3.282
0.420	3.282
0.440	3.281
0.460	3.282
0.480	3.282
0.500	3.282
0.520	3.282
0.540	3.281
0.560	3.282
0.580	3.282
0.600	3.282
0.620	3.283
0.640	3.281
0.660	3.282
0.680	3.281
0.700	3.282
0.720	3.282
0.740	3.282
0.760	3.282
0.780	3.282
0.800	3.282
0.820	3.282
0.840	3.282
0.860	3.282
0.880	3.282
0.900	3.282
0.920	3.281
0.940	3.281
0.960	3.281
0.980	3.281
1.000	3.280
