-1.000	2.463
-0.980	2.463
-0.960	2.462
-0.940	2.461
-0.920	2.464
-0.900	2.465
-0.880	2.467
-0.860	2.464
-0.840	2.464
-0.820	2.465
-0.800	2.467
-0.780	2.465
-0.760	2.465
-0.740	2.466
-0.720	2.723
-0.700	2.722
-0.680	2.719
-0.660	2.598
-0.640	2.599
-0.620	2.601
-0.600	2.599
-0.580	2.601
-0.560	2.471
-0.540	2.471
-0.520	2.472
-0.500	2.472
-0.480	2.471
-0.460	2.471
-0.440	2.472
-0.420	2.472
-0.400	2.471
-0.380	2.473
-0.360	2.473
-0.340	2.472
-0.320	2.473
-0.300	2.472
-0.280	2.473
-0.260	2.476
-0.240	2.475
-0.220	2.473
-0.200	2.475
-0.180	2.476
-0.160	2.475
-0.140	2.473
-0.120	2.472
-0.100	2.473
-0.080	2.476
-0.060	2.477
-0.040	2.476
-0.020	2.476
0.000	2.473
0.020	2.475
0.040	2.476
0.060	2.475
0.080	2.473
0.100	2.473
0.120	2.476
0.140	2.476
0.160	2.475
0.180	2.475
0.200	2.475
0.220	2.476
0.240	2.472
0.260	2.473
0.280	2.475
0.300	2.473
0.320	2.475
0.340	2.476
0.360	2.479
0.380	2.476
0.400	2.477
0.420	2.478
0.440	2.478
0.460	2.477
0.480	2.590
0.500	2.601
0.520	2.599
0.540	2.725
0.560	2.725
0.580	2.724
0.600	2.725
0.620	2.725
0.640	2.725
0.660	2.726
0.680	2.725
0.700	2.723
0.720	2.724
0.740	2.475
0.760	2.472
0.780	2.473
0.800	2.472
0.820	2.472
0.840	2.473
0.860	2.472
0.880	2.473
0.900	2.473
0.920	2.473
0.940	2.472
0.960	2.470
0.980	2.470
1.000	2.471
