-1.000	3.297
-0.980	3.297
-0.960	3.297
-0.940	3.298
-0.920	3.299
-0.900	3.299
-0.880	3.299
-0.860	3.299
-0.840	3.299
-0.820	3.299
-0.800	3.299
-0.780	3.299
-0.760	3.299
-0.740	3.299
-0.720	3.299
-0.700	3.299
-0.680	3.299
-0.660	3.300
-0.640	3.300
-0.620	3.300
-0.600	3.299
-0.580	3.300
-0.560	3.300
-0.540	3.300
-0.520	3.300
-0.500	3.300
-0.480	3.300
-0.460	3.301
-0.440	3.301
-0.420	3.301
-0.400	3.301
-0.380	3.301
-0.360	3.301
-0.340	3.301
-0.320	3.301
-0.300	3.302
-0.280	3.302
-0.260	3.301
-0.240	3.301
-0.220	3.301
-0.200	3.301
-0.180	3.302
-0.160	3.302
-0.140	3.302
-0.120	3.301
-0.100	3.302
-0.080	3.302
-0.060	3.302
-0.040	3.301
-0.020	3.301
0.000	3.301
0.020	3.301
0.040	3.301
0.060	3.302
0.080	3.302
0.100	3.302
0.120	3.302
0.140	3.302
0.160	3.302
0.180	3.302
0.200	3.301
0.220	3.301
0.240	3.302
0.260	3.302
0.280	3.302
0.300	3.302
0.320	3.301
0.340	3.301
0.360	3.301
0.380	3.301
0.400	3.302
0.420	3.301
0.440	3.301
0.460	3.301
0.480	3.301
0.500	3.302
0.520	3.301
0.540	3.302
0.560	3.301
0.580	3.301
0.600	3.302
0.620	3.302
0.640	3.301
0.660	3.301
0.680	3.301
0.700	3.301
0.720	3.302
0.740	3.302
0.760	3.301
0.780	3.302
0.800	3.302
0.820	3.301
0.840	3.302
0.860	3.302
0.880	3.301
0.900	3.301
0.920	3.301
0.940	3.302
0.960	3.299
0.980	3.299
1.000	3.299
