-1.000	2.454
-0.980	2.454
-0.960	2.456
-0.940	2.457
-0.920	2.459
-0.900	2.459
-0.880	2.457
-0.860	2.457
-0.840	2.459
-0.820	2.457
-0.800	2.460
-0.780	2.459
-0.760	2.460
-0.740	2.457
-0.720	2.466
-0.700	2.550
-0.680	2.589
-0.660	2.590
-0.640	2.589
-0.620	2.589
-0.600	2.590
-0.580	2.462
-0.560	2.461
-0.540	2.462
-0.520	2.462
-0.500	2.461
-0.480	2.463
-0.460	2.464
-0.440	2.464
-0.420	2.461
-0.400	2.464
-0.380	2.464
-0.360	2.464
-0.340	2.465
-0.320	2.465
-0.300	2.464
-0.280	2.463
-0.260	2.464
-0.240	2.464
-0.220	2.465
-0.200	2.466
-0.180	2.466
-0.160	2.465
-0.140	2.464
-0.120	2.466
-0.100	2.465
-0.080	2.465
-0.060	2.467
-0.040	2.465
-0.020	2.466
0.000	2.466
0.020	2.465
0.040	2.465
0.060	2.465
0.080	2.466
0.100	2.465
0.120	2.467
0.140	2.465
0.160	2.464
0.180	2.465
0.200	2.465
0.220	2.466
0.240	2.463
0.260	2.465
0.280	2.466
0.300	2.465
0.320	2.464
0.340	2.462
0.360	2.466
0.380	2.468
0.400	2.470
0.420	2.468
0.440	2.468
0.460	2.469
0.480	2.469
0.500	2.589
0.520	2.592
0.540	2.595
0.560	2.716
0.580	2.716
0.600	2.718
0.620	2.717
0.640	2.714
0.660	2.715
0.680	2.715
0.700	2.717
0.720	2.716
0.740	2.465
0.760	2.465
0.780	2.463
0.800	2.463
0.820	2.464
0.840	2.464
0.860	2.464
0.880	2.463
0.900	2.463
0.920	2.464
0.940	2.461
0.960	2.461
0.980	2.463
1.000	2.463
