-1.000	3.323
-0.980	3.323
-0.960	3.324
-0.940	3.325
-0.920	3.325
-0.900	3.325
-0.880	3.325
-0.860	3.325
-0.840	3.326
-0.820	3.326
-0.800	3.327
-0.780	3.326
-0.760	3.326
-0.740	3.326
-0.720	3.327
-0.700	3.327
-0.680	3.327
-0.660	3.326
-0.640	3.327
-0.620	3.327
-0.600	3.327
-0.580	3.327
-0.560	3.328
-0.540	3.327
-0.520	3.327
-0.500	3.327
-0.480	3.327
-0.460	3.327
-0.440	3.328
-0.420	3.328
-0.400	3.328
-0.380	3.328
-0.360	3.328
-0.340	3.328
-0.320	3.328
-0.300	3.328
-0.280	3.328
-0.260	3.328
-0.240	3.328
-0.220	3.328
-0.200	3.328
-0.180	3.329
-0.160	3.328
-0.140	3.328
-0.120	3.328
-0.100	3.328
-0.080	3.328
-0.060	3.328
-0.040	3.328
-0.020	3.328
0.000	3.329
0.020	3.328
0.040	3.328
0.060	3.328
0.080	3.328
0.100	3.328
0.120	3.328
0.140	3.328
0.160	3.328
0.180	3.328
0.200	3.328
0.220	3.329
0.240	3.329
0.260	3.328
0.280	3.328
0.300	3.329
0.320	3.329
0.340	3.329
0.360	3.329
0.380	3.328
0.400	3.328
0.420	3.329
0.440	3.328
0.460	3.329
0.480	3.328
0.500	3.328
0.520	3.329
0.540	3.329
0.560	3.328
0.580	3.329
0.600	3.328
0.620	3.329
0.640	3.328
0.660	3.328
0.680	3.328
0.700	3.328
0.720	3.328
0.740	3.328
0.760	3.329
0.780	3.329
0.800	3.328
0.820	3.328
0.840	3.329
0.860	3.328
0.880	3.328
0.900	3.328
0.920	3.328
0.940	3.328
0.960	3.327
0.980	3.325
1.000	3.325
